reaction_id,gene_id
MAR04032,1503
MAR04034,790
MAR04036,7372
MAR04050,790
MAR04056,30833
MAR04056,93034
MAR04056,55
MAR04056,57786
MAR04056,22978
MAR04056,115024
MAR04056,56953
MAR04056,51251
MAR04056,4907
MAR04056,84618
MAR04059,954
MAR04059,377841
MAR04059,124583
MAR04059,956
MAR04059,953
MAR04059,955
MAR04059,9583
MAR04059,957
MAR04060,954
MAR04060,377841
MAR04060,124583
MAR04060,956
MAR04060,953
MAR04060,955
MAR04060,9583
MAR04060,957
MAR04127,5167
MAR04127,256281
MAR04127,5169
MAR04177,30833
MAR04177,93034
MAR04177,55
MAR04177,57786
MAR04177,22978
MAR04177,115024
MAR04177,56953
MAR04177,51251
MAR04177,4907
MAR04177,84618
MAR04179,30833
MAR04179,93034
MAR04179,55
MAR04179,57786
MAR04179,22978
MAR04179,115024
MAR04179,56953
MAR04179,51251
MAR04179,4907
MAR04179,84618
MAR04182,9917
MAR04182,79707
MAR04182,64122
MAR04182,55277
MAR04182,79672
MAR04183,377841
MAR04183,953
MAR04183,956
MAR04192,377841
MAR04192,953
MAR04192,956
MAR04194,56474
MAR04194,1503
MAR04210,5315
MAR04210,5313
MAR04211,3704
MAR04343,139596
MAR04345,1806
MAR04346,1807
MAR04346,1808
MAR04470,1806
MAR04471,1806
MAR04472,1806
MAR04484,30833
MAR04484,93034
MAR04484,55
MAR04484,57786
MAR04484,22978
MAR04484,115024
MAR04484,56953
MAR04484,51251
MAR04484,4907
MAR04484,84618
MAR04485,1890
MAR04510,30833
MAR04510,93034
MAR04510,55
MAR04510,57786
MAR04510,22978
MAR04510,115024
MAR04510,56953
MAR04510,51251
MAR04510,4907
MAR04510,84618
MAR04512,51727
MAR04513,1633
MAR04514,978
MAR04514,57379
MAR04577,7372
MAR04579,7378
MAR04579,151531
MAR04580,978
MAR04580,403314
MAR04580,57379
MAR04608,790
MAR04575,1723
MAR04637,1841
MAR04642,30833
MAR04642,56953
MAR04643,3704
MAR04643,1854
MAR04644,7298
MAR04676,54963
MAR04676,7371
MAR04676,83549
MAR04736,1807
MAR04819,51733
MAR05299,54963
MAR05299,7371
MAR05299,83549
MAR05352,54963
MAR05352,7371
MAR05352,83549
MAR05415,6240
MAR05415,25828
MAR05415,6241
MAR05415,50484
MAR05415,7295
MAR05416,6240
MAR05416,25828
MAR05416,6241
MAR05416,50484
MAR05416,7295
MAR05417,10587
MAR05417,114112
MAR05417,7296
MAR06612,1841
MAR06613,1841
MAR06621,6240
MAR06621,25828
MAR06621,6241
MAR06621,50484
MAR06621,7295
MAR06622,6240
MAR06622,25828
MAR06622,6241
MAR06622,50484
MAR06622,7295
MAR06623,7083
MAR06624,7084
MAR06627,5315
MAR06627,5313
MAR07744,84881
MAR03965,1854
MAR03966,3704
MAR03967,51727
MAR03968,1841
MAR03999,377841
MAR03999,953
MAR03999,956
MAR04024,51727
MAR04026,129607
MAR04054,7083
MAR04061,377841
MAR04061,953
MAR04061,956
MAR04083,1633
MAR04083,132
MAR04136,10059
MAR04136,85476
MAR04136,1917
MAR04136,953
MAR04136,1759
MAR04136,1915
MAR04136,79631
MAR04136,1938
MAR04136,1785
MAR04136,9583
MAR04136,957
MAR04136,7284
MAR04136,954
MAR04136,84340
MAR04136,377841
MAR04136,26052
MAR04136,124583
MAR04136,956
MAR04136,955
MAR04180,54963
MAR04180,7371
MAR04180,83549
MAR04185,9061
MAR04185,9060
MAR04186,9061
MAR04186,9060
MAR04342,954
MAR04342,377841
MAR04342,124583
MAR04342,956
MAR04342,953
MAR04342,955
MAR04342,9583
MAR04342,957
MAR04483,7084
MAR04507,1635
MAR04516,79077
MAR04601,1716
MAR04633,100
MAR04640,1841
MAR04641,7083
MAR04680,7378
MAR04680,151531
MAR04806,2618
MAR06625,7084
MAR06626,30833
MAR06626,56953
MAR07160,23649
MAR07160,5422
MAR07160,5985
MAR07160,5428
MAR07160,353497
MAR07160,56655
MAR07160,11044
MAR07160,10721
MAR07160,51426
MAR07160,10714
MAR07160,27343
MAR07160,54107
MAR07160,5425
MAR07160,5427
MAR07160,5424
MAR07160,5423
MAR07160,57804
MAR07160,27434
MAR07160,5429
MAR07160,5426
MAR07160,11232
MAR07160,11201
MAR07160,5980
MAR07161,10914
MAR07161,64425
MAR07161,84265
MAR07161,23318
MAR07161,11128
MAR07161,171568
MAR07161,5439
MAR07161,84172
MAR07161,9533
MAR07161,64895
MAR07161,5430
MAR07161,167153
MAR07161,5436
MAR07161,10623
MAR07161,64852
MAR07161,5432
MAR07161,5442
MAR07161,51082
MAR07161,55149
MAR07161,56903
MAR07161,55703
MAR07161,30834
MAR07161,5434
MAR07161,55718
MAR07161,79670
MAR07161,5440
MAR07161,10622
MAR07161,51728
MAR07161,5435
MAR07161,5437
MAR07161,5441
MAR07161,661
MAR07161,10621
MAR07161,5438
MAR07161,25885
MAR07161,5433
MAR07161,5431
MAR07162,10914
MAR07162,64425
MAR07162,84265
MAR07162,23318
MAR07162,11128
MAR07162,171568
MAR07162,5439
MAR07162,84172
MAR07162,9533
MAR07162,64895
MAR07162,5430
MAR07162,167153
MAR07162,5436
MAR07162,10623
MAR07162,64852
MAR07162,5432
MAR07162,5442
MAR07162,51082
MAR07162,55149
MAR07162,56903
MAR07162,55703
MAR07162,30834
MAR07162,5434
MAR07162,55718
MAR07162,79670
MAR07162,5440
MAR07162,10622
MAR07162,51728
MAR07162,5435
MAR07162,5437
MAR07162,5441
MAR07162,661
MAR07162,10621
MAR07162,5438
MAR07162,25885
MAR07162,5433
MAR07162,5431
MAR07163,11219
MAR07163,5810
MAR07163,11277
MAR07163,5883
MAR07164,11219
MAR07164,5810
MAR07164,11277
MAR07164,5883
MAR07713,30833
MAR07713,93034
MAR07713,22978
MAR07713,115024
MAR07713,56953
MAR07713,51251
MAR07713,4907
MAR07713,84618
MAR07716,30833
MAR07716,93034
MAR07716,22978
MAR07716,115024
MAR07716,56953
MAR07716,51251
MAR07716,4907
MAR07716,84618
MAR07717,30833
MAR07717,93034
MAR07717,22978
MAR07717,115024
MAR07717,56953
MAR07717,51251
MAR07717,4907
MAR07717,84618
MAR07721,30833
MAR07721,93034
MAR07721,22978
MAR07721,115024
MAR07721,56953
MAR07721,51251
MAR07721,4907
MAR07721,84618
MAR07725,30833
MAR07725,93034
MAR07725,22978
MAR07725,115024
MAR07725,56953
MAR07725,51251
MAR07725,4907
MAR07725,84618
MAR07728,30833
MAR07728,93034
MAR07728,22978
MAR07728,115024
MAR07728,56953
MAR07728,51251
MAR07728,4907
MAR07728,84618
MAR07800,26289
MAR07801,50808
MAR07802,26289
MAR07863,51727
MAR07864,51727
MAR07865,51727
MAR07866,51727
MAR07867,51727
MAR07868,51727
MAR07869,51727
MAR07870,51727
MAR07871,51727
MAR07872,51727
MAR07873,51727
MAR07874,51727
MAR07875,129607
MAR07876,51727
MAR07878,4833
MAR07878,10201
MAR07878,4830
MAR07878,29922
MAR07878,4832
MAR07878,4831
MAR07879,3704
MAR07880,30833
MAR07881,4830
MAR07881,4831
MAR07882,4830
MAR07882,4831
MAR07883,221264
MAR07883,4833
MAR07883,10201
MAR07883,4830
MAR07883,29922
MAR07883,4832
MAR07883,4831
MAR07884,4830
MAR07884,4831
MAR07885,4830
MAR07885,4831
MAR07886,221264
MAR07886,4833
MAR07886,10201
MAR07886,4830
MAR07886,29922
MAR07886,4832
MAR07886,4831
MAR07887,4830
MAR07887,4831
MAR07888,4830
MAR07888,4831
MAR07889,4830
MAR07889,4831
MAR07890,221264
MAR07890,4833
MAR07890,10201
MAR07890,4830
MAR07890,29922
MAR07890,4832
MAR07890,4831
MAR07891,4830
MAR07891,4831
MAR07892,4830
MAR07892,4831
MAR07893,4830
MAR07893,4831
MAR07894,221264
MAR07894,4833
MAR07894,10201
MAR07894,4830
MAR07894,29922
MAR07894,4832
MAR07894,4831
MAR07895,221264
MAR07895,4833
MAR07895,10201
MAR07895,4830
MAR07895,29922
MAR07895,4832
MAR07895,4831
MAR08083,5144
MAR08083,5145
MAR08083,5136
MAR08083,8654
MAR08083,5151
MAR08083,"['10846', '90632']"
MAR08083,27115
MAR08083,50940
MAR08083,5143
MAR08083,5153
MAR08083,5137
MAR08083,5148
MAR08083,5139
MAR08083,5158
MAR08083,5142
MAR08083,5138
MAR08083,8622
MAR08083,5141
MAR08083,5140
MAR08083,5146
MAR08083,5152
MAR08083,5150
MAR08083,5149
MAR08085,5144
MAR08085,5145
MAR08085,5136
MAR08085,8654
MAR08085,5151
MAR08085,"['10846', '90632']"
MAR08085,27115
MAR08085,50940
MAR08085,5143
MAR08085,5153
MAR08085,5137
MAR08085,5148
MAR08085,5139
MAR08085,5158
MAR08085,5142
MAR08085,5138
MAR08085,8622
MAR08085,5141
MAR08085,5140
MAR08085,5146
MAR08085,5152
MAR08085,5150
MAR08085,5149
MAR08087,5144
MAR08087,5145
MAR08087,5136
MAR08087,8654
MAR08087,5151
MAR08087,"['10846', '90632']"
MAR08087,27115
MAR08087,50940
MAR08087,5143
MAR08087,5153
MAR08087,5137
MAR08087,5148
MAR08087,5139
MAR08087,5158
MAR08087,5142
MAR08087,5138
MAR08087,8622
MAR08087,5141
MAR08087,5140
MAR08087,5146
MAR08087,5152
MAR08087,5150
MAR08087,5149
MAR08443,56985
MAR08443,53343
MAR08443,11164
MAR08444,56985
MAR08444,53343
MAR08444,11164
MAR08445,54963
MAR08445,7371
MAR08445,83549
MAR08446,57379
MAR08448,51727
MAR08449,51727
MAR08450,51727
MAR08451,51727
MAR08452,51727
MAR08453,51727
MAR08454,51727
MAR08455,51727
MAR08456,51727
MAR08457,51727
MAR08458,51727
MAR08459,51727
MAR08460,51727
MAR08461,26289
MAR08462,51727
MAR08463,51727
MAR08464,51727
MAR08465,51727
MAR08466,51727
MAR08467,51727
MAR08468,51727
MAR08469,51727
MAR08470,51727
MAR08471,51727
MAR08472,51727
MAR08473,100
MAR08474,954
MAR08474,377841
MAR08474,124583
MAR08474,956
