source,target
BSORx,BIOMASS_Ec_iML1515_WT_75p37M
MCOATA,AACPS2
MCOATA,MACPD
MCOATA,G3PAT140
MCOATA,3OAS80
MCOATA,FA140ACPHi
MCOATA,AGPAT161
MCOATA,AGPAT141
MCOATA,FA120ACPHi
MCOATA,AACPS6
MCOATA,3OAS181
MCOATA,3OAS100
MCOATA,AGPAT120
MCOATA,AGPAT160
MCOATA,KAS15
MCOATA,EDTXS3
MCOATA,ACPPAT120
MCOATA,FA80ACPHi
MCOATA,3OAS140
MCOATA,AACPS9
MCOATA,ACPPAT161
MCOATA,EDTXS2
MCOATA,UAGAAT
MCOATA,AGPAT181
MCOATA,FA100ACPHi
MCOATA,3OAS120
MCOATA,AACPS4
MCOATA,ACPPAT140
MCOATA,FA161ACPHi
MCOATA,AACPS7
MCOATA,AOXSr2
MCOATA,G3PAT120
MCOATA,KAS14
MCOATA,G3PAT141
MCOATA,3OAS161
MCOATA,ACPPAT141
MCOATA,ACPPAT181
MCOATA,ACCOAC
MCOATA,OPMEACPS
MCOATA,3OAS60
MCOATA,AACPS8
MCOATA,U23GAAT
MCOATA,ACPS1
MCOATA,3OAS121
MCOATA,FA141ACPHi
MCOATA,FA160ACPHi
MCOATA,AACPS5
MCOATA,G3PAT181
MCOATA,G3PAT160
MCOATA,LIPOCT
MCOATA,ACOATA
MCOATA,OGMEACPS
MCOATA,AACPS1
MCOATA,G3PAT180
MCOATA,3OAS160
MCOATA,EDTXS4
MCOATA,AGPAT180
MCOATA,AACPS3
MCOATA,3OAS141
MCOATA,G3PAT161
MCOATA,BIOMASS_Ec_iML1515_WT_75p37M
MCOATA,MALCOAMT
MCOATA,EDTXS1
MCOATA,3OAS180
MCOATA,AGPAT140
MALTPTabcpp,MLTG3
MALTPTabcpp,MALTPTtexi
MALTPTabcpp,MLTP2
