source,target
rxn01133_c0,rxn03866_c0
rxn01133_c0,rxn05736_c0
rxn01133_c0,rxn00675_c0
rxn01133_c0,rxn00943_c0
rxn01133_c0,rxn05939_c0
rxn01133_c0,rxn02831_c0
rxn01133_c0,rxn01132_c0
rxn01133_c0,rxn08442_c0
rxn01133_c0,rxn08128_c0
rxn01133_c0,rxn00175_c0
rxn01133_c0,rxn00100_c0
rxn01133_c0,rxn00601_c0
rxn01133_c0,rxn00202_c0
rxn01133_c0,rxn00173_c0
rxn01133_c0,rxn06023_c0
rxn01133_c0,rxn00178_c0
rxn01133_c0,rxn00533_c0
rxn01133_c0,rxn00991_c0
rxn01133_c0,rxn09429_c0
rxn01133_c0,rxn08440_c0
rxn01133_c0,rxn08126_c0
rxn01133_c0,rxn02898_c0
rxn01133_c0,bio1_biomass
rxn01133_c0,rxn00330_c0
rxn01133_c0,rxn02297_c0
rxn01133_c0,rxn01501_c0
rxn01133_c0,rxn01418_c0
rxn01133_c0,rxn00157_c0
rxn01133_c0,rxn10663_c0
rxn01133_c0,rxn00670_c0
rxn01133_c0,rxn08127_c0
rxn01133_c0,rxn08441_c0
rxn01133_c0,rxn03031_c0
rxn01133_c0,rxn08444_c0
rxn08942_c0,rxn03167_c0
rxn08942_c0,rxn03264_c0
rxn08942_c0,rxn02937_c0
rxn08942_c0,rxn09101_c0
rxn08942_c0,rxn03446_c0
rxn08942_c0,rxn00695_c0
rxn08942_c0,rxn01643_c0
rxn08942_c0,rxn09105_c0
rxn08942_c0,rxn00646_c0
rxn08942_c0,rxn05229_c0
rxn08942_c0,rxn03147_c0
rxn08942_c0,rxn02011_c0
rxn08942_c0,rxn03084_c0
rxn08942_c0,rxn08128_c0
rxn08942_c0,rxn10267_c0
rxn08942_c0,rxn10266_c0
rxn08942_c0,rxn09106_c0
rxn08942_c0,rxn00113_c0
rxn08942_c0,bio1_biomass
rxn08942_c0,rxn01019_c0
rxn08942_c0,rxn04783_c0
rxn08942_c0,rxn02286_c0
rxn08942_c0,rxn10269_c0
rxn08942_c0,rxn09176_c0
rxn08942_c0,rxn02465_c0
rxn08942_c0,rxn08924_c0
rxn08942_c0,rxn11677_c0
rxn08942_c0,rxn10270_c0
rxn08942_c0,rxn02160_c0
rxn08942_c0,rxn00187_c0
rxn08942_c0,rxn04784_c0
rxn08942_c0,rxn01132_c0
rxn08942_c0,rxn02212_c0
rxn08942_c0,rxn05740_c0
rxn08942_c0,rxn08941_c0
rxn08942_c0,rxn05195_c0
rxn08942_c0,rxn00461_c0
rxn08942_c0,rxn26127_c0
rxn08942_c0,rxn00533_c0
rxn08942_c0,rxn08173_c0
rxn08942_c0,rxn00743_c0
rxn08942_c0,rxn02166_c0
rxn08942_c0,rxn00851_c0
rxn08942_c0,rxn00137_c0
rxn08942_c0,rxn03150_c0
rxn08942_c0,rxn08127_c0
rxn08942_c0,ATPM
rxn08942_c0,rxn02277_c0
rxn08942_c0,rxn00829_c0
rxn08942_c0,rxn04070_c0
rxn08942_c0,rxn09102_c0
rxn08942_c0,rxn02373_c0
rxn08942_c0,rxn00838_c0
rxn08942_c0,rxn00001_c0
rxn08942_c0,rxn01069_c0
rxn08942_c0,rxn01187_c0
rxn08942_c0,rxn09103_c0
rxn08942_c0,rxn00548_c0
rxn08942_c0,rxn01282_c0
rxn08942_c0,rxn01255_c0
rxn08942_c0,rxn04384_c0
rxn08942_c0,rxn01603_c0
rxn08942_c0,rxn00173_c0
rxn08942_c0,rxn10265_c0
rxn08942_c0,rxn01675_c0
rxn08942_c0,rxn02476_c0
rxn08942_c0,rxn09240_c0
rxn08942_c0,rxn01332_c0
rxn08942_c0,rxn00748_c0
rxn08942_c0,rxn02988_c0
rxn08942_c0,rxn03080_c0
rxn08942_c0,rxn08192_c0
rxn08942_c0,rxn03141_c0
rxn08942_c0,rxn03901_c0
rxn08942_c0,rxn09104_c0
rxn08942_c0,rxn00213_c0
rxn08942_c0,rxn09107_c0
rxn08942_c0,rxn03919_c0
rxn08942_c0,rxn05148_c0
rxn08942_c0,rxn02008_c0
rxn08942_c0,rxn01653_c0
rxn08942_c0,rxn11279_c0
rxn08942_c0,rxn02895_c0
rxn08942_c0,rxn01018_c0
rxn08942_c0,rxn00251_c0
rxn08942_c0,rxn05054_c0
rxn08942_c0,rxn00980_c0
rxn08942_c0,rxn00351_c0
rxn08942_c0,rxn00420_c0
rxn08942_c0,rxn00670_c0
rxn08942_c0,rxn10268_c0
rxn08942_c0,rxn00781_c0
rxn08942_c0,rxn03164_c0
rxn08942_c0,rxn00690_c0
rxn08942_c0,rxn00577_c0
rxn26361_c0,rxn08306_c0
rxn26361_c0,rxn05736_c0
rxn26361_c0,rxn00293_c0
rxn26361_c0,rxn45996_c0
rxn26361_c0,rxn03264_c0
rxn26361_c0,rxn02175_c0
rxn26361_c0,rxn05034_c0
rxn26361_c0,rxn00695_c0
rxn26361_c0,rxn00791_c0
rxn26361_c0,rxn10225_c0
rxn26361_c0,rxn02834_c0
rxn26361_c0,rxn08308_c0
rxn26361_c0,rxn02305_c0
rxn26361_c0,rxn08307_c0
rxn26361_c0,bio1_biomass
rxn26361_c0,rxn09176_c0
rxn26361_c0,rxn10663_c0
rxn26361_c0,rxn08020_c0
rxn26361_c0,rxn00104_c0
rxn26361_c0,rxn16574_c0
rxn26361_c0,rxn09037_c0
rxn26361_c0,rxn03893_c0
rxn26361_c0,rxn03039_c0
rxn26361_c0,rxn00065_c0
rxn26361_c0,rxn00105_c0
rxn26361_c0,rxn10221_c0
rxn26361_c0,rxn00175_c0
rxn26361_c0,rxn00340_c0
rxn26361_c0,rxn01466_c0
rxn26361_c0,rxn08015_c0
rxn26361_c0,rxn08311_c0
rxn26361_c0,rxn10222_c0
rxn26361_c0,rxn09310_c0
rxn26361_c0,rxn00122_c0
rxn26361_c0,rxn08021_c0
rxn26361_c0,rxn44539_c0
rxn26361_c0,rxn01791_c0
rxn26361_c0,rxn00379_c0
rxn26361_c0,rxn02155_c0
rxn26361_c0,rxn00001_c0
rxn26361_c0,rxn08014_c0
rxn26361_c0,rxn03907_c0
rxn26361_c0,rxn02831_c0
rxn26361_c0,rxn02201_c0
rxn26361_c0,rxn03892_c0
rxn26361_c0,rxn05287_c0
rxn26361_c0,rxn02402_c0
rxn26361_c0,rxn01675_c0
rxn26361_c0,rxn10052_c0
rxn26361_c0,rxn03891_c0
rxn26361_c0,rxn09240_c0
rxn26361_c0,rxn00139_c0
rxn26361_c0,rxn00411_c0
rxn26361_c0,rxn08312_c0
rxn26361_c0,rxn10220_c0
rxn26361_c0,rxn03916_c0
rxn26361_c0,rxn00213_c0
rxn26361_c0,rxn02405_c0
rxn26361_c0,rxn01213_c0
rxn26361_c0,rxn00711_c0
rxn26361_c0,rxn00789_c0
rxn26361_c0,rxn10224_c0
rxn26361_c0,rxn06937_c0
rxn26361_c0,rxn08309_c0
rxn26361_c0,rxn08310_c0
rxn26361_c0,rxn08333_c0
rxn26361_c0,rxn41683_c0
rxn26361_c0,rxn12868_c0
rxn26361_c0,rxn01362_c0
rxn26361_c0,rxn03843_c0
rxn26361_c0,rxn00300_c0
rxn26361_c0,rxn01434_c0
rxn26361_c0,rxn26021_c0
rxn26361_c0,rxn03537_c0
rxn26361_c0,rxn00409_c0
rxn26361_c0,rxn10223_c0
rxn26361_c0,rxn04308_c0
rxn26361_c0,rxn00790_c0
rxn26361_c0,rxn08017_c0
rxn01124_c0,rxn11663_c0
rxn01124_c0,rxn00500_c0
rxn01124_c0,rxn01331_c0
