reaction_id,gene_id
GALabcpp,b2148
GALabcpp,b4231
GALabcpp,b4485
GALabcpp,b2150
GLYCLTt2rpp,b3603
GLYCLTt2rpp,b2975
GUAt2pp,b3654
HPPPNt2rpp,b0353
RNDR2,b2582
RNDR2,b2234
RNDR2,b3781
RNDR2,b2235
ANHMK,b1640
DCAtex,b2215
DCAtex,b0929
DCAtex,b0241
DCAtex,b1377
DHFR,b1606
DHFR,b0048
PRAIi,b1262
XAND,b2868
XAND,b2867
XAND,b2866
HACD3,b3846
HACD3,b2341
TYRTA,b4054
TYRTA,b0928
TYRTA,b3770
SHKK,b0388
SHKK,b3390
DCYTtex,b0411
ACACtex,b2215
ACACtex,b0929
ACACtex,b0241
ACACtex,b1377
ACNAMtex,b0929
ACNAMtex,b4311
ACNAMtex,b2215
ARBTNabcpp,b0152
ARBTNabcpp,b0153
ARBTNabcpp,b0151
NNDMBRT,b1991
DGSNtex,b2215
DGSNtex,b0929
DGSNtex,b0241
DGSNtex,b1377
THRA2,b2551
THRA2,b0870
ASO3t8pp,b3502
H2Stex,b2215
H2Stex,b0929
H2Stex,b0241
H2Stex,b1377
PPK,b2501
SADH,b1745
GLUSy,b3212
GLUSy,b3213
GUAPRT,b0238
GUAPRT,b0125
OMCDC,s0001
ABUTD,b1444
E4PD,b1779
E4PD,b2927
IG3PS,b2023
IG3PS,b2025
PDH,b0115
PDH,b0114
PDH,b0116
MTHFR2,b3941
DMSOR2pp,b1872
DMSOR2pp,b1873
H2St1pp,s0001
DADK,b0474
DUTPDP,b3640
DUTPDP,b2251
HYD3pp,b2996
HYD3pp,b2995
HYD3pp,b2994
HYD3pp,b0974
HYD3pp,b0973
HYD3pp,b2997
HYD3pp,b0972
NO3R1pp,b1226
NO3R1pp,b1465
NO3R1pp,b1225
NO3R1pp,b1468
NO3R1pp,b1227
NO3R1pp,b1224
NO3R1pp,b1467
NO3R1pp,b1466
NTP5,b4161
CELBpts,b2416
CELBpts,b1737
CELBpts,b1736
CELBpts,b1738
CELBpts,b2715
CELBpts,b2415
FORt2pp,b0904
FORt2pp,b2492
MTAN,b0159
DPR,b3774
DPR,b0425
AACPS5,b1094
AACPS5,b2836
MANptspp,b2416
MANptspp,b1817
MANptspp,b1819
MANptspp,b1818
MANptspp,b2415
NTD8,b3399
NTD8,b2291
NTD8,b2744
NTD8,b2361
GALCTD,b3128
MLTG4,b0403
UDPGDC,b2255
PUNP4,b4384
PUNP4,b2407
AMAOTr,b0774
G6PP,b0822
G6PP,b3826
G6PP,b2293
MMCD,b2919
GLNS,b3870
TYMtex,b2215
TYMtex,b0929
TYMtex,b0241
TYMtex,b1377
GTHS,b2947
ACACT1r,b3845
ACACT1r,b2342
ACACT1r,b2224
ARGORNt7pp,b1605
CMPtex,b2215
CMPtex,b0929
CMPtex,b0241
CMPtex,b1377
DUMPtex,b2215
DUMPtex,b0929
DUMPtex,b0241
DUMPtex,b1377
XMPtex,b2215
XMPtex,b0929
XMPtex,b0241
XMPtex,b1377
3PEPTtex,b2215
3PEPTtex,b0929
3PEPTtex,b0241
3PEPTtex,b1377
ANHGMtex,b2215
ANHGMtex,b0929
ANHGMtex,b0241
ANHGMtex,b1377
MALTptspp,b2417
MALTptspp,b2416
MALTptspp,b1621
MALTptspp,b2415
UDPKAAT,b2253
ULA4NFT,b2255
NTD11pp,b4055
NTD11pp,b0480
DKGLCNR2x,b3553
ACGS,b2818
PDE1,b3032
PDE1,b1489
UPLA4FNT,b2254
UPLA4FNF,b2256
ULA4Ntppi,b2258
ULA4Ntppi,b4544
HEPT1,b3621
FALDtex,b2215
FALDtex,b0929
FALDtex,b0241
FALDtex,b1377
MCITD,b0334
CU2tex,b2215
CU2tex,b0929
CU2tex,b0241
CU2tex,b1377
GLCATr,b0459
ALR2,b1781
ALR2,b3012
ALR2,b3001
ALR2,b0207
AMALT2,b3416
MLTP1,b3417
HEPT2,b3620
ALAALAr,b0381
ALAALAr,b0092
CLtex,b2215
CLtex,b0929
CLtex,b0241
CLtex,b1377
CYSDtex,b2215
CYSDtex,b0929
CYSDtex,b0241
CYSDtex,b1377
HXAND,b2868
HXAND,b2867
HXAND,b2866
GMPtex,b2215
GMPtex,b0929
GMPtex,b0241
GMPtex,b1377
IMPtex,b2215
IMPtex,b0929
IMPtex,b0241
IMPtex,b1377
G3PItex,b2215
G3PItex,b0929
G3PItex,b0241
G3PItex,b1377
CD2abcpp,b3469
G3PGtex,b2215
G3PGtex,b0929
G3PGtex,b0241
G3PGtex,b1377
G3PEtex,b2215
G3PEtex,b0929
G3PEtex,b0241
G3PEtex,b1377
G3PCtex,b2215
G3PCtex,b0929
G3PCtex,b0241
G3PCtex,b1377
MOAT3C,b3624
UMPtex,b2215
UMPtex,b0929
UMPtex,b0241
UMPtex,b1377
G1Ptex,b2215
G1Ptex,b0929
G1Ptex,b0241
G1Ptex,b1377
ADNK1,b0474
CUt3,b0572
CUt3,b0575
CUt3,b0574
CUt3,b0573
ZN2t3pp,b0752
ZN2t3pp,b3915
SKMtex,b2215
SKMtex,b0929
SKMtex,b0241
SKMtex,b1377
MNt2pp,b2392
RHAT1,b3629
GLCabcpp,b2149
GLCabcpp,b2148
GLCabcpp,b2150
GALT1,b3628
MNtex,b2215
MNtex,b0929
MNtex,b0241
MNtex,b1377
GAL1Ptex,b2215
GAL1Ptex,b0929
GAL1Ptex,b0241
GAL1Ptex,b1377
GLCTR2,b3627
G2PPpp,b0383
G2PPpp,b4055
UDPGPpp,b0480
O2Stex,b2215
O2Stex,b0929
O2Stex,b0241
O2Stex,b1377
HEPK1,b3630
HEPT3,b3632
HEPK2,b3625
ALDD3y,b3588
ALDD3y,b3011
ALDD3y,b4269
Kt3pp,b3350
Kt3pp,b1216
Kt3pp,b0047
Kt3pp,b0842
R5PP,b0822
R5PP,b0675
R5PP,b2293
R5PP,b3697
R5PP,b2690
CYSSADS,b1680
CYSSADS,b2810
CPPPGO2,b3867
AGM3PH,b1107
HOMt2pp,b3824
HOMt2pp,b0813
AGM3PApp,b2817
AGM3PApp,b2435
AGM3PApp,b4169
AGM3PApp,b0867
PPPGO,b3850
HOMtex,b2215
HOMtex,b0929
HOMtex,b0241
HOMtex,b1377
SO2tex,b2215
SO2tex,b0929
SO2tex,b0241
SO2tex,b1377
SO2tpp,s0001
LDH_D2,b2133
SHCHF,b3368
SUCOAS,b0728
SUCOAS,b0729
SUCBZL,b2260
CYSDDS,b1919
CYStpp,b2578
CYStpp,b1533
NTP1,b0650
NTP1,b4161
DAMPtex,b2215
DAMPtex,b0929
DAMPtex,b0241
DAMPtex,b1377
DCMPtex,b2215
DCMPtex,b0929
DCMPtex,b0241
DCMPtex,b1377
DGMPtex,b2215
DGMPtex,b0929
DGMPtex,b0241
DGMPtex,b1377
DTMPtex,b2215
DTMPtex,b0929
DTMPtex,b0241
DTMPtex,b1377
ACSERtpp,b2578
ACSERtpp,b1533
ACSERtex,b2215
ACSERtex,b0929
ACSERtex,b0241
ACSERtex,b1377
NTP10,b4161
NTP10,b4394
PRAIS,b2499
GDMANE,b2052
GPDDA4,b3449
LPLIPAL2ATG120,b3825
PLIPA1E140pp,b3821
LPLIPAL2E140,b3825
PLIPA1E160pp,b3821
GALKr,b0757
PLIPA1E161pp,b3821
AACPS8,b1094
AACPS8,b2836
AACPS9,b1094
AACPS9,b2836
LPLIPAL2E180,b3825
LPLIPAL2G161,b3825
LPLIPAL2G181,b3825
2AGPE120tipp,b2835
HXCT,b2222
HXCT,b2221
AACPS6,b1094
AACPS6,b2836
2AGPEAT160,b2836
AACPS7,b1094
AACPS7,b2836
PANTS,b0133
G3PGabcpp,b3451
G3PGabcpp,b3453
G3PGabcpp,b3452
G3PGabcpp,b3450
G3PIabcpp,b3451
G3PIabcpp,b3453
G3PIabcpp,b3452
G3PIabcpp,b3450
DURADx,b2146
DURADx,b2147
ECOAH7,b3846
ECOAH7,b2341
G1PPpp,b0383
G1PPpp,b1002
GALCTND,b4478
GCALDD,b1415
HISTP,b2022
G3PSabcpp,b3451
G3PSabcpp,b3453
G3PSabcpp,b3452
G3PSabcpp,b3450
QMO2,b3029
QMO3,b3029
LPLIPAL2E141,b3825
LPLIPAL2E161,b3825
LDH_D,b1380
AMALT4,b3416
NTD11,b3399
NTD11,b2744
LPLIPAL2E181,b3825
YUMPS,b2165
LPLIPAL2G180,b3825
LPLIPAL2G141,b3825
2AGPA120tipp,b2835
2AGPG180tipp,b2835
IPDDI,b2889
ORNDC,b2965
ORNDC,b0693
UPP3MT,b3368
KAS15,b1091
ALAALAtex,b2215
ALAALAtex,b0929
ALAALAtex,b0241
ALAALAtex,b1377
FACOAL181t2pp,b1701
FACOAL181t2pp,b1805
T2DECAI,b0954
2AGPGAT180,b2836
2AGPGAT181,b2836
3OAS161,b2323
DHQS,b3389
EAR141y,b1288
EAR161x,b1288
2AGPG141tipp,b2835
2AGPG161tipp,b2835
2AGPG181tipp,b2835
2AGPEAT140,b2836
2AGPEAT120,b2836
DASYN160,b0175
DASYN161,b0175
DASYN181,b0175
CDAPPA161,b3918
2AGPEAT161,b2836
2AGPEAT141,b2836
2AGPGAT160,b2836
PGSA180,b1912
PGCD,b2913
PSSA140,b2585
2AGPGAT141,b2836
FACOAE180,b0452
LPLIPAL2ATG140,b3825
LPLIPAL2ATG141,b3825
LPLIPAL2ATG160,b3825
LPLIPAL2ATG180,b3825
LPLIPAL2ATG161,b3825
LPLIPAL2ATG181,b3825
FACOAE100,b0452
FACOAE80,b0452
FACOAE60,b0452
CLPNS180pp,b1249
CLPNS180pp,b0789
PLIPA1E120pp,b3821
CLPNS181pp,b1249
CLPNS181pp,b0789
PG161abcpp,b0914
PGP120abcpp,b0914
MALtex,b2215
MALtex,b0929
MALtex,b0241
MALtex,b1377
NO3tex,b2215
NO3tex,b0929
NO3tex,b0241
NO3tex,b1377
3OAS141,b2323
3OAR121,b1093
CFAS160G,b1661
PGP161abcpp,b0914
PGP181abcpp,b0914
PA120abcpp,b0914
PLIPA1G120pp,b3821
URAt2pp,b1006
URAt2pp,b2497
FACOAE141,b0452
CLPNS120pp,b1249
CLPNS120pp,b0789
ALPATE160pp,b1677
ALPATE160pp,b0657
FACOAE161,b0452
TTDCEAtexi,b2344
HDCEAtexi,b2344
ALPATG160pp,b1677
ALPATG160pp,b0657
2AGPGAT120,b2836
LPLIPAL2ATE120,b3825
ALAALAD,b1488
2AGPEAT180,b2836
LPLIPAL2ATE140,b3825
LPLIPAL2ATE160,b3825
LPLIPAL2ATE180,b3825
LPLIPAL2ATE141,b3825
2AGPEAT181,b2836
2AGPGAT140,b2836
PLIPA1E181pp,b3821
PLIPA1G180pp,b3821
LPLIPAL2ATE161,b3825
LPLIPAL2ATE181,b3825
FACOAL141t2pp,b1701
FACOAL141t2pp,b1805
FACOAL161t2pp,b1701
FACOAL161t2pp,b1805
PA160abcpp,b0914
PLIPA1G181pp,b3821
ALAALAabcpp,b3544
ALAALAabcpp,b3543
ALAALAabcpp,b1486
ALAALAabcpp,b1485
ALAALAabcpp,b1484
ALAALAabcpp,b1487
ALAALAabcpp,b3541
ALAALAabcpp,b1483
ALAALAabcpp,b3542
ALAALAabcpp,b3540
HEXt2rpp,b2223
G3PEabcpp,b3451
G3PEabcpp,b3453
G3PEabcpp,b3452
G3PEabcpp,b3450
G3PCabcpp,b3451
G3PCabcpp,b3453
G3PCabcpp,b3452
G3PCabcpp,b3450
2AGPGAT161,b2836
PA181abcpp,b0914
AMPTASEPG,b0932
AMPTASEPG,b4260
AMPTASEPG,b2523
AMPTASEPG,b0237
ADSL1r,b1131
PROGLYabcpp,b3544
PROGLYabcpp,b3543
PROGLYabcpp,b3541
PROGLYabcpp,b3542
PROGLYabcpp,b3540
GTHRDabcpp,b0832
GTHRDabcpp,b0830
GTHRDabcpp,b0831
GTHRDabcpp,b0829
PGPP140pp,b1278
PGPP140pp,b0418
PGPP141pp,b1278
PGPP141pp,b0418
PGPP160pp,b1278
PGPP160pp,b0418
2AGPG140tipp,b2835
PGPP180pp,b1278
PGPP180pp,b0418
2AGPG160tipp,b2835
SERD_D,b2366
AICART,b4006
D_LACt2pp,b3603
D_LACt2pp,b2975
PLIPA1E180pp,b3821
RIBtex,b2215
RIBtex,b0929
RIBtex,b0241
RIBtex,b1377
FLVRx,b3844
THMtex,b2215
THMtex,b0929
THMtex,b0241
THMtex,b1377
XYLUtex,b2215
XYLUtex,b0929
XYLUtex,b0241
XYLUtex,b1377
PLIPA1G140pp,b3821
PLIPA1G161pp,b3821
CLPNS160pp,b1249
CLPNS160pp,b0789
CLPNS161pp,b1249
CLPNS161pp,b0789
ALLtex,b2215
ALLtex,b0929
ALLtex,b0241
ALLtex,b1377
PG160abcpp,b0914
FRUpts2pp,b2416
FRUpts2pp,b1817
FRUpts2pp,b1819
FRUpts2pp,b1818
FRUpts2pp,b2415
PGP140abcpp,b0914
PAPA120pp,b1278
PAPA140pp,b1278
GGPTRCO,b1301
PAPA141pp,b1278
34dhpactex,b2215
34dhpactex,b0929
34dhpactex,b0241
34dhpactex,b1377
PAPA160pp,b1278
G6Pt6_2pp,b3666
PAPA161pp,b1278
MALTHXtexi,b4036
PAPA180pp,b1278
PROtex,b2215
PROtex,b0929
PROtex,b0241
PROtex,b1377
HPYRI,b0508
HYD1pp,b2996
HYD1pp,b2994
HYD1pp,b0973
HYD1pp,b2720
HYD1pp,b2722
HYD1pp,b2997
HYD1pp,b2721
HYD1pp,b2723
HYD1pp,b2995
HYD1pp,b2719
HYD1pp,b0974
HYD1pp,b2724
HYD1pp,b0972
FE3DHBZStonex,b2155
FE3DHBZStonex,b0805
FE3DHBZStonex,b3006
FE3DHBZStonex,b1252
FE3DHBZStonex,b3005
H2tpp,s0001
23DAPPAtex,b2215
23DAPPAtex,b0929
23DAPPAtex,b0241
23DAPPAtex,b1377
ECAP3pp,b3793
ECAP3pp,b3785
FEOXAMtonex,b0150
FEOXAMtonex,b1252
FEOXAMtonex,b3006
FEOXAMtonex,b3005
TPRDCOAS,b0613
GAMptspp,b2416
GAMptspp,b1817
GAMptspp,b1819
GAMptspp,b1818
GAMptspp,b2415
GSNt2pp,b2964
FMNRx,b0937
FMNRx,b3844
GSNtex,b2215
GSNtex,b0929
GSNtex,b0241
GSNtex,b1377
SBTtex,b2215
SBTtex,b0929
SBTtex,b0241
SBTtex,b1377
FORtex,b2215
FORtex,b0929
FORtex,b0241
FORtex,b1377
PHEt2rpp,b0576
PHEt2rpp,b0112
DHBS,b0594
THIORDXi,b2480
THIORDXi,b1710
THIORDXi,b2582
THIORDXi,b3781
PPPGO3,b3850
PFK,b1723
PFK,b3916
PDX5POi,b1638
MDDCP1pp,b2430
MDDCP1pp,b0376
MDDCP1pp,b0632
MDDCP1pp,b0839
MDDCP1pp,b2010
MDDCP1pp,b3182
GUI2,b3092
OMBZLM,b3833
PLIPA1A181pp,b3821
PGM,b0755
PGM,b3612
LPLIPAL2A141,b3825
HG2t3pp,b3915
CYTBO3_4pp,b0429
CYTBO3_4pp,b0430
CYTBO3_4pp,b0431
CYTBO3_4pp,b0432
GLYCK,b0514
MLTG5,b0403
GPDDA3,b3449
EAR141x,b1288
EAR181x,b1288
TPI,b3919
EAR181y,b1288
G3PAT141,b4041
G3PAT141,b1094
2DOXG6PP,b1727
2DOXG6PP,b0446
2DOXG6PP,b3826
2DOXG6PP,b2293
AGMH,b1107
G3PAT181,b4041
G3PAT181,b1094
DASYN140,b0175
MPTG,b0149
MPTG,b0089
MPTG,b3208
MPTG,b2519
MPTG,b3396
MPTG,b1069
DASYN180,b0175
MPTG2,b0149
MPTG2,b0089
MPTG2,b3208
MPTG2,b2519
MPTG2,b3396
MPTG2,b1069
DASYN141,b0175
RPI,b2914
RPI,b4090
MCTP1App,b0149
MCTP1App,b0635
MCTP1App,b3396
MCTP1App,b0084
MCTP2App,b0149
MCTP2App,b0635
MCTP2App,b3396
MCTP2App,b0084
CDAPPA160,b3918
CDAPPA141,b3918
MCTP1Bpp,b1678
MCTP1Bpp,b0925
PERD,b2320
MELIBt3ipp,b1528
PGSA141,b1912
5DOAN,b0159
GLCtex_copy2,b2215
GLCtex_copy2,b0929
GLCtex_copy2,b0241
GLCtex_copy2,b1377
NAt3pp,b1216
NAt3pp,b0842
SFGTHi,b0355
SFGTHi,b2154
PYDAMK,b2418
K2L4Aabcpp,b0914
FACOAE120,b0452
3OAR120,b1093
3HAD80,b0180
3HAD80,b0954
3HAD120,b0180
3HAD120,b0954
DSBCGT,b2893
DSBGGT,b0604
EAR180x,b1288
AKGtex,b2215
AKGtex,b0929
AKGtex,b0241
AKGtex,b1377
SO4t2pp,b2413
EAR180y,b1288
AGPAT120,b3018
DHNAOT4,b3930
AMPMS2,b3994
ALR4x,b3945
PGPP120,b1278
PGPP120,b0418
DAGK120,b4042
ALLTNtex,b2215
ALLTNtex,b0929
ALLTNtex,b0241
ALLTNtex,b1377
PSSA180,b2585
ASNtex,b2215
ASNtex,b0929
ASNtex,b0241
ASNtex,b1377
PSSA161,b2585
PSSA141,b2585
PSD160,b4160
PSD161,b4160
PSD180,b4160
COLIPAabcpp,b0914
LPLIPAL1G141pp,b0494
LPLIPAL1G180pp,b0494
LPLIPAL1G181pp,b0494
ACONIs,s0001
ACONTb,b0118
ACONTb,b1276
GLCP2,b3417
GLCP2,b3428
F6Pt6_2pp,b3666
PLIPA2A140pp,b3821
PLIPA2A141pp,b3821
PLIPA2A180pp,b3821
GAM6Pt6_2pp,b3666
PLIPA2E141pp,b3821
FE3HOXabcpp,b0152
FE3HOXabcpp,b0153
FE3HOXabcpp,b0151
PLIPA2E181pp,b3821
PLIPA2G140pp,b3821
PPALtex,b2215
PPALtex,b0929
PPALtex,b0241
PPALtex,b1377
CA2tex,b2215
CA2tex,b0929
CA2tex,b0241
CA2tex,b1377
CUtex,b2215
CUtex,b0929
CUtex,b0241
CUtex,b1377
3HAD161,b0180
3HAD161,b0954
PLIPA2G160pp,b3821
CU1Opp,b0123
PLIPA2G181pp,b3821
SUCDi,b0724
SUCDi,b0723
SUCDi,b0721
SUCDi,b0722
FADRx2,b2763
FADRx2,b2764
LPLIPAL1E141pp,b0494
LALDO2x,b3945
12PPDRtex,b2215
12PPDRtex,b0929
12PPDRtex,b0241
12PPDRtex,b1377
LPLIPAL1E160pp,b0494
LPLIPAL1E180pp,b0494
ASNS1,b0674
EAR80y,b1288
EAR120y,b1288
3OAR181,b1093
3HAD121,b0180
3HAD121,b0954
EAR121y,b1288
LPLIPAL1E181pp,b0494
LPLIPAL1G160pp,b0494
LPLIPAL1G161pp,b0494
GTHRDHpp,b3447
PROGLYtex,b2215
PROGLYtex,b0929
PROGLYtex,b0241
PROGLYtex,b1377
MDDCP2pp,b2430
MDDCP2pp,b0376
MDDCP2pp,b0632
MDDCP2pp,b0839
MDDCP2pp,b2010
MDDCP2pp,b3182
LPLIPAL1G120pp,b0494
PLIPA2E140pp,b3821
PLIPA2E160pp,b3821
PLIPA2A161pp,b3821
PLIPA2A181pp,b3821
F6Ptex,b2215
F6Ptex,b0929
F6Ptex,b0241
F6Ptex,b1377
MDDCP3pp,b2430
MDDCP3pp,b0376
MDDCP3pp,b0632
MDDCP3pp,b0839
MDDCP3pp,b2010
MDDCP3pp,b3182
EAR140x,b1288
EAR40y,b1288
GAMAN6Ptex,b2215
GAMAN6Ptex,b0929
GAMAN6Ptex,b0241
GAMAN6Ptex,b1377
3OAS181,b1095
EAR161y,b1288
G3PAT140,b4041
G3PAT140,b1094
G3PAT160,b4041
G3PAT160,b1094
G3PAT161,b4041
G3PAT161,b1094
AGPAT160,b3018
AGPAT140,b3018
PGSA160,b1912
MLDCP2Bpp,b1113
MLDCP2Bpp,b0819
MLDCP2Bpp,b1990
MLDCP2Bpp,b1678
MLDCP2Bpp,b0925
3OAS140,b1095
3OAS140,b2323
3OAR140,b1093
CDAPPA140,b3918
MLDCP1App,b1113
MLDCP1App,b0819
MLDCP1App,b1990
MLDCP1App,b1678
MLDCP1App,b0925
EAR160y,b1288
3OAR160,b1093
PDE4,b1489
PGSA161,b1912
3HAD181,b0180
3HAD181,b0954
PGPP160,b1278
PGPP160,b0418
EAR100y,b1288
3OAR141,b1093
3OAR161,b1093
3HAD141,b0180
3HAD141,b0954
EAR121x,b1288
PGPP180,b1278
PGPP180,b0418
PGPP161,b1278
PGPP161,b0418
PGPP181,b1278
PGPP181,b0418
PSD140,b4160
MICITDr,b0118
CDAPPA180,b3918
AGM4PH,b1107
NTP12,b4394
PE141abcpp,b0914
CDAPPA181,b3918
PGSA140,b1912
LPLIPAL1A141pp,b0494
LPLIPAL1A180pp,b0494
LPLIPAL1E140pp,b0494
LPLIPAL1E161pp,b0494
LPLIPAL1G140pp,b0494
PE160abcpp,b0914
PE161abcpp,b0914
PSD141,b4160
PG140abcpp,b0914
PG141abcpp,b0914
ACONTa,b0118
ACONTa,b1276
MLDCP2App,b1113
MLDCP2App,b0819
MLDCP2App,b1990
MLDCP2App,b1678
MLDCP2App,b0925
PG180abcpp,b0914
PG181abcpp,b0914
AM4PA,b0110
PGP141abcpp,b0914
PGP160abcpp,b0914
PGPP120pp,b1278
PGPP120pp,b0418
PGPP181pp,b1278
PGPP181pp,b0418
PGP180abcpp,b0914
PAPA181pp,b1278
PA140abcpp,b0914
PGSA181,b1912
PGPP140,b1278
PGPP140,b0418
PGPP141,b1278
PGPP141,b0418
MDDCP5pp,b2430
MDDCP5pp,b0376
MDDCP5pp,b0632
MDDCP5pp,b0839
MDDCP5pp,b2010
MDDCP5pp,b3182
MLTGY3pp,b2558
MLTGY3pp,b0211
MLTGY3pp,b1097
MLTGY3pp,b4392
MLTGY3pp,b2813
MLTGY3pp,b1193
MLTGY3pp,b2963
MLTGY3pp,b2701
MDDCP4pp,b2430
MDDCP4pp,b0376
MDDCP4pp,b0632
MDDCP4pp,b0839
MDDCP4pp,b2010
MDDCP4pp,b3182
CLPNS140pp,b1249
CLPNS140pp,b0789
CLPNS141pp,b1249
CLPNS141pp,b0789
G3PAT180,b4041
G3PAT180,b1094
PLIPA1G160pp,b3821
PG120abcpp,b0914
PE140abcpp,b0914
CFAS160E,b1661
PLIPA1G141pp,b3821
LPLIPAL2E160,b3825
LPLIPAL2G140,b3825
LPLIPAL2G160,b3825
CFAS180E,b1661
CFAS180G,b1661
PAPA160,b1278
2AGPE140tipp,b2835
2AGPE160tipp,b2835
2AGPE180tipp,b2835
PAPA180,b1278
PAPA181,b1278
2AGPE141tipp,b2835
2AGPE161tipp,b2835
2AGPA161tipp,b2835
2AGPA181tipp,b2835
2AGPG120tipp,b2835
LPLIPAL2G120,b3825
PA141abcpp,b0914
PETNT161pp,b3546
PSSA160,b2585
PSSA181,b2585
DAGK140,b4042
DAGK160,b4042
DAGK141,b4042
DAGK161,b4042
AGPAT181,b3018
PA161abcpp,b0914
PA180abcpp,b0914
PGPP161pp,b1278
PGPP161pp,b0418
PE120abcpp,b0914
MDDEP3pp,b2134
MDDEP3pp,b1856
MDDEP3pp,b2328
MDDEP3pp,b1655
MDDEP3pp,b2175
MDDEP3pp,b0376
MDDEP3pp,b3182
MDDEP4pp,b2134
MDDEP4pp,b1856
MDDEP4pp,b2328
MDDEP4pp,b1655
MDDEP4pp,b2175
MDDEP4pp,b0376
MDDEP4pp,b3182
PE180abcpp,b0914
PAPA140,b1278
MLTGY1pp,b2558
MLTGY1pp,b0211
MLTGY1pp,b1097
MLTGY1pp,b4392
MLTGY1pp,b2813
MLTGY1pp,b1193
MLTGY1pp,b2963
MLTGY1pp,b2701
CGLYtex,b2215
CGLYtex,b0929
CGLYtex,b0241
CGLYtex,b1377
3HAD40,b0180
3HAD40,b0954
PLIPA1E141pp,b3821
3OAS60,b1095
3OAS60,b2323
3OAS160,b1095
3OAS160,b2323
PAPA141,b1278
PAPA161,b1278
GTHOXtex,b2215
GTHOXtex,b0929
GTHOXtex,b0241
GTHOXtex,b1377
DSBAO1,b3860
DSBAO1,b1185
DSBAO2,b3860
DSBAO2,b1185
DSBDR,b4136
DSBDR,b2582
DSBDR,b3781
TDSR1,b4136
TDSR1,b2893
CGLYabcpp,b3544
CGLYabcpp,b3543
CGLYabcpp,b3541
CGLYabcpp,b3542
CGLYabcpp,b3540
PLIPA2A120pp,b3821
PLIPA2A160pp,b3821
3OAR60,b1093
3OAR80,b1093
MLDCP3App,b1113
MLDCP3App,b0819
MLDCP3App,b1990
MLDCP3App,b1678
MLDCP3App,b0925
MLDCP1Bpp,b1113
MLDCP1Bpp,b0819
MLDCP1Bpp,b1990
MLDCP1Bpp,b1678
MLDCP1Bpp,b0925
2AGPE181tipp,b2835
2AGPA140tipp,b2835
LPLIPAL2E120,b3825
EAR100x,b1288
EAR120x,b1288
EAR160x,b1288
2AGPA160tipp,b2835
ATHRDHr,b1539
2AGPA180tipp,b2835
2AGPA141tipp,b2835
EAR140y,b1288
3OAS121,b2323
3OAS80,b1095
3OAS80,b2323
3OAS100,b1095
3OAS100,b2323
3OAS120,b1095
3OAS120,b2323
LSERDHr,b1539
3OAR40,b1093
3OAR100,b1093
DSERDHr,b1539
3HAD60,b0180
3HAD60,b0954
3HAD100,b0180
3HAD100,b0954
3HAD140,b0180
3HAD140,b0954
3HAD160,b0180
3HAD160,b0954
PSD120,b4160
AGPAT180,b3018
AGPAT141,b3018
PAPA120,b1278
MDDEP1pp,b2134
MDDEP1pp,b1856
MDDEP1pp,b2328
MDDEP1pp,b1655
MDDEP1pp,b2175
MDDEP1pp,b0376
MDDEP1pp,b3182
MDDEP2pp,b2134
MDDEP2pp,b1856
MDDEP2pp,b2328
MDDEP2pp,b1655
MDDEP2pp,b2175
MDDEP2pp,b0376
MDDEP2pp,b3182
AGPAT161,b3018
DASYN120,b0175
EAR40x,b1288
EAR60y,b1288
MLDEP1pp,b2328
PSD181,b4160
DAGK180,b4042
DAGK181,b4042
MLDEP2pp,b2328
MLTGY2pp,b2558
MLTGY2pp,b0211
MLTGY2pp,b1097
MLTGY2pp,b4392
MLTGY2pp,b2813
MLTGY2pp,b1193
MLTGY2pp,b2963
MLTGY2pp,b2701
PLIPA2E120pp,b3821
PLIPA2G141pp,b3821
MLTGY4pp,b2558
MLTGY4pp,b0211
MLTGY4pp,b1097
MLTGY4pp,b4392
MLTGY4pp,b2813
MLTGY4pp,b1193
MLTGY4pp,b2963
MLTGY4pp,b2701
EAR60x,b1288
PLIPA2G161pp,b3821
LPLIPAL1A120pp,b0494
LPLIPAL1A140pp,b0494
EAR80x,b1288
PE181abcpp,b0914
NTP11,b4394
LPLIPAL1A181pp,b0494
LPLIPAL1E120pp,b0494
3OAR180,b1093
G3PAT120,b4041
G3PAT120,b1094
PGSA120,b1912
3OAS180,b1095
3OAS180,b2323
3HAD180,b0180
3HAD180,b0954
CDAPPA120,b3918
TDSR2,b0604
TDSR2,b4136
GTHRDtex,b2215
GTHRDtex,b0929
GTHRDtex,b0241
GTHRDtex,b1377
GTHRDabc2pp,b0887
GTHRDabc2pp,b0886
PSSA120,b2585
UM4PL,b4233
2MAHMP,b1134
2MAHMP,b0446
ZN2tpp,b3040
NI2tpp,b3816
COBALT2t3pp,b0752
COBALT2t3pp,b3915
NADHPO,b0605
NADHPO,b0606
ACOAD7f,b0221
ACOAD8f,b0221
PLIPA1A120pp,b3821
ACOAD5f,b0221
PLIPA1A140pp,b3821
PLIPA1A141pp,b3821
PLIPA1A160pp,b3821
PLIPA1A161pp,b3821
PLIPA1A180pp,b3821
LPLIPAL2A120,b3825
CAt6pp,b3196
ACOAD3f,b0221
ACOAD2f,b0221
ACOAD4f,b0221
ACOAD6f,b0221
NADH16pp,b2281
NADH16pp,b2279
NADH16pp,b2280
NADH16pp,b2278
NADH16pp,b2284
NADH16pp,b2283
NADH16pp,b2288
